ActualShippingDays,ExpectedShippingDays,Carrier,YShippingDistance,XShippingDistance,InBulkOrder,ShippingOrigin,OrderDate,OrderID,ShippingPriority,OnTimeDelivery,ProductId
16,16,MicroCarrier,15,-83,Single Order,Seattle,6/30/20,702eda95-c3e4-4441-947d-a8d8072814bc,Air,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
12,12,GlobalFreight,53,-136,Single Order,Atlanta,5/28/21,31f82673-f816-4a51-ada7-8c6a13272f71,Express,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
15,14,Shipper,-163,151,Single Order,Salt Lake City,7/27/21,27954395-4b52-4983-b841-5ad03215645b,Standard,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
16,16,GlobalFreight,15,136,Single Order,Chicago,11/3/21,05897c3a-8a62-4ca9-9669-f414c20e2da8,Air,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
14,13,BigBird,-204,56,Single Order,Seattle,1/5/21,310c8a17-d9c1-4361-9494-344c2cccaa75,Express,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
14,13,GlobalFreight,-61,-318,Bulk Order,Chicago,7/6/21,9884965b-da22-45c7-a913-6512d29166ed,Ground,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
14,14,Shipper,161,-8,Single Order,Las Vegas,5/30/21,80940ad7-be2a-4d9a-88c6-9883a4d50e62,Express,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
17,14,GlobalFreight,31,135,Bulk Order,New York City,10/13/21,93190e8b-0cb2-4fd1-9cdd-5662e9a6eda9,Ground,Late,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
15,14,GlobalFreight,325,33,Bulk Order,Seattle,6/27/20,58e953af-28a2-42d9-ad84-f9a8e8cac1f3,Ground,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
16,16,BigBird,8,-112,Single Order,Las Vegas,4/4/21,ac9c66f6-5a82-4f2c-b93a-2a943aaddcf5,Ground,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
14,13,GlobalFreight,94,145,Bulk Order,Seattle,6/6/21,641ed963-5224-4238-b3de-376db77598be,Ground,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
17,16,BigBird,130,67,Single Order,San Francisco,7/9/21,6f0d5afc-0cff-4edb-9b8d-c61bef0fe333,Air,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
18,16,MicroCarrier,-140,-63,Single Order,Seattle,7/22/20,d115f15a-f841-4572-86a9-94032ff84d24,Ground,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
12,12,MicroCarrier,-87,36,Bulk Order,Houston,11/23/20,83434b23-49ee-4970-bb8b-395b6e36391c,Express,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
16,15,Shipper,129,-125,Bulk Order,Seattle,8/20/20,6e050a03-ee66-4ab4-b2f7-5bb988de5d08,Ground,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
24,15,MicroCarrier,38,-191,Bulk Order,Chicago,1/30/20,7098f910-7a6e-42e8-9f6d-c1fa674fa0a5,Ground,Late,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
12,12,MicroCarrier,-43,126,Bulk Order,Chicago,11/11/20,ae9c5f0b-bd8f-44c5-9ca3-3fb2396d6e1a,Express,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
14,14,GlobalFreight,160,-42,Single Order,Chicago,4/13/21,5418bcb8-2923-4d0b-ad09-e151cb9d1194,Standard,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
13,12,GlobalFreight,72,-155,Bulk Order,Las Vegas,11/12/21,6a7279c5-9466-4c64-8550-645c073aad8b,Ground,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
14,14,MicroCarrier,167,-16,Single Order,Houston,12/3/21,32965968-02b0-4a88-8f64-8e04977e7aae,Express,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
11,11,MicroCarrier,-12,238,Bulk Order,New York City,5/28/20,841af7b8-6365-441f-9697-1bc6ed485287,Air,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
14,13,GlobalFreight,-327,-17,Bulk Order,Las Vegas,10/30/21,ccb145a4-b361-4450-b465-b30cb6bd86cd,Ground,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
19,19,Shipper,-156,-50,Single Order,San Francisco,1/21/20,1fde8394-6701-4623-b8e7-e11c603c19dc,Air,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
17,16,BigBird,-17,-359,Single Order,Atlanta,10/5/21,b35ec43f-774a-494a-ba52-210179276f3a,Ground,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
8,9,Shipper,116,61,Bulk Order,Salt Lake City,12/3/21,1b61a8e5-6879-409b-842e-bc3957d09b61,Air,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
11,11,Shipper,128,53,Bulk Order,Salt Lake City,10/24/21,203eaf73-f635-4c8e-9787-f0937bb4854d,Ground,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
14,14,GlobalFreight,-71,51,Bulk Order,Chicago,5/17/21,90692450-6dcb-48aa-90f4-7049a41befd4,Standard,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
14,13,BigBird,-13,248,Single Order,San Francisco,12/3/20,2bb098e0-a00d-42d0-8aa1-ca35cbf62384,Air,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
22,15,BigBird,-14,240,Single Order,Houston,5/26/20,26f12678-7de3-4be6-926a-0950313e129f,Ground,Late,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
17,16,Shipper,164,-38,Single Order,San Francisco,3/13/20,c23d0c94-495f-4397-a745-72d149a9ac62,Ground,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
14,14,MicroCarrier,-110,45,Single Order,Las Vegas,5/7/21,94f91f64-d352-4717-9019-4afaf3c05342,Express,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
16,16,BigBird,-142,-39,Single Order,Atlanta,12/16/20,9a5dabd8-5220-4428-a7cc-658d6bb1d4ae,Air,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
15,14,BigBird,17,266,Single Order,Chicago,5/30/20,842fed60-9196-4e39-9ee1-bdf5cfacc7c5,Air,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
15,14,GlobalFreight,44,-155,Bulk Order,Las Vegas,2/24/21,0a713b1a-72d9-4aa3-b992-dac883b9b767,Standard,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
10,10,Shipper,146,31,Bulk Order,Salt Lake City,5/2/21,5c197729-6120-4e81-9a5a-3ffd5878709b,Standard,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
17,14,BigBird,-186,-24,Bulk Order,Salt Lake City,3/12/21,326c8f37-a46a-4a3a-b1f5-06d02a9c490e,Ground,Late,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
14,14,GlobalFreight,-10,-149,Single Order,Chicago,2/21/20,3e870280-4b54-4669-aae6-ec373a4ce5bf,Air,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
13,12,MicroCarrier,-16,-421,Bulk Order,San Francisco,12/12/21,fa027b33-03c3-4f66-8e6d-b30647fbf6d4,Standard,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
13,13,GlobalFreight,59,-57,Single Order,Atlanta,9/11/20,0f1f8ec6-7fba-4ea5-9aad-8baf10368c43,Express,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
12,13,MicroCarrier,38,158,Bulk Order,Seattle,4/30/21,e87d353b-4d87-4843-85d5-3bc1cab0eb27,Air,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
17,16,BigBird,-16,188,Single Order,New York City,7/22/20,f0bdfbc3-e24a-4925-9dcf-1d7b03a6420d,Ground,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
15,14,BigBird,-7,312,Bulk Order,New York City,8/10/21,e2ac8895-38b7-4b85-9c56-31e632e99d67,Ground,On Time,c67e07cd-7e18-4e80-a2ff-9ea25234bd5e
16,14,BigBird,-13,-186,Single Order,Atlanta,2/29/20,8a39d9ab-f6b1-4d03-9d86-048b7ff14708,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
13,12,Shipper,124,-115,Bulk Order,Atlanta,5/2/20,90d3e6ed-4d16-4dc4-ad65-bec9e3839fd3,Ground,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
12,13,Shipper,-8,-175,Single Order,Houston,9/14/20,caaa7297-484b-49cf-ba8f-e13540d6c8bf,Express,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
16,15,MicroCarrier,-178,34,Bulk Order,Seattle,3/11/21,3d72d00d-d1e6-419d-9361-6e6104c1bdde,Ground,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
16,14,MicroCarrier,-161,-9,Single Order,Atlanta,5/4/20,05902042-1801-4543-84fc-b2784639bcd4,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
9,9,Shipper,-62,31,Bulk Order,Salt Lake City,9/23/21,a88e8281-bf9b-420e-ab6e-37a2d34fcd5e,Express,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
17,16,BigBird,120,-76,Single Order,New York City,1/10/20,c5380041-2886-4644-acd4-af0a26e523f7,Ground,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
17,16,Shipper,-54,-239,Single Order,Seattle,3/25/21,8d9028f9-df65-4b1d-99ae-b957c9c05d2f,Ground,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
12,12,MicroCarrier,95,-63,Single Order,Atlanta,3/13/20,62fb3059-8bb0-4cd1-aef2-907c269bccda,Express,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
15,13,BigBird,-264,18,Bulk Order,Houston,6/28/21,04748c52-c46a-44f2-9e0f-d329475ec7c1,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
13,13,GlobalFreight,18,-121,Bulk Order,Houston,1/21/20,7ec4f8f8-bb55-48a7-a987-d35a03462342,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
8,8,MicroCarrier,-14,-137,Bulk Order,Salt Lake City,8/13/21,58c3c61f-e818-4d9c-b7c0-9d37269d84cc,Express,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
16,16,BigBird,-18,130,Single Order,New York City,2/17/20,2e82cdde-bbae-4340-8c9f-4f9fe7640944,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
14,14,MicroCarrier,-18,119,Single Order,Chicago,3/16/20,b0e155a9-c511-4cce-9c7c-12e45a336ad7,Air,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
17,15,GlobalFreight,187,57,Bulk Order,Seattle,3/21/20,353e119f-cbed-455c-9ada-d21693ec8715,Ground,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
16,15,BigBird,65,-149,Bulk Order,Chicago,12/21/21,6fffcad9-c95c-4555-bbbb-ae6f4dd2925f,Ground,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
20,20,BigBird,-132,61,Single Order,San Francisco,1/24/20,1c132d01-b985-4dda-b6df-5f181dd2fb77,Air,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
9,9,GlobalFreight,163,40,Bulk Order,Salt Lake City,1/19/21,b77b1fda-9b67-4e79-8d56-3c6612d0d21c,Air,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
13,13,BigBird,-95,25,Single Order,San Francisco,3/23/20,b26949e1-fde7-4b6a-8ea2-0285077064fd,Express,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
9,9,MicroCarrier,-148,12,Bulk Order,Salt Lake City,1/15/20,febb640e-35e4-4d8c-b7c7-f5cda88112a2,Air,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
11,12,MicroCarrier,-41,76,Single Order,New York City,1/14/20,0db60520-44f6-4f1c-8cac-1ed36c14b2f3,Express,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
17,16,BigBird,-148,136,Single Order,Chicago,5/16/21,c8614230-7126-416d-a909-c4fd866b59b7,Ground,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
22,14,MicroCarrier,281,20,Bulk Order,Salt Lake City,10/6/20,584deb1b-c398-4b9f-993f-54c169c3e3ae,Standard,Late,1af4537b-5f8b-4d74-a9d1-97fe0955988e
9,9,Shipper,20,111,Bulk Order,Salt Lake City,9/9/20,2c1787a9-5ad3-4f2e-a0b9-33966ef5b2f6,Air,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
6,6,GlobalFreight,8,-102,Bulk Order,Salt Lake City,10/30/20,8c4436f4-96bb-4569-8a1f-416be5cab621,Air,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
12,12,GlobalFreight,-37,54,Bulk Order,Houston,8/4/21,4c4fb102-72b7-45fe-b304-8af312e53529,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
15,14,Shipper,154,-77,Single Order,Atlanta,2/9/21,5608659e-de28-4b07-9c61-1a873c431914,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
15,14,GlobalFreight,282,30,Bulk Order,Chicago,3/2/21,146637b6-7cf2-4d1e-bc74-3bfed2007506,Ground,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
13,13,MicroCarrier,-67,65,Single Order,Seattle,8/14/20,32a26e73-9db2-4a82-8a0c-7563aa53eedb,Express,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
13,12,BigBird,18,174,Single Order,Seattle,11/24/21,a6b70fe1-e955-4f66-a2ec-aa64b152001a,Express,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
13,13,MicroCarrier,-70,-64,Single Order,Las Vegas,11/15/20,dcbda906-a666-4edc-9e61-0b33f4883ff1,Express,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
11,12,MicroCarrier,-22,94,Bulk Order,Houston,3/13/21,94b4786e-0386-4be7-9b62-cc83215d7048,Express,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
15,14,BigBird,-127,-36,Bulk Order,Las Vegas,4/15/20,0d74753d-9578-4574-b6d0-ca251e0bf9a3,Ground,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
13,13,GlobalFreight,18,191,Bulk Order,Seattle,6/2/21,bb011003-8179-4c11-aadb-64b98901095e,Air,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
16,14,Shipper,-67,137,Bulk Order,Atlanta,1/31/20,cb55d507-3585-4048-be50-1db406625137,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
14,13,GlobalFreight,-23,-249,Bulk Order,Chicago,10/6/20,97446a2a-527a-4ed1-a3e0-d0b7f842a776,Ground,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
15,14,GlobalFreight,-77,95,Bulk Order,New York City,1/5/21,6311330f-9876-453b-b2ac-84c41865bbc5,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
17,15,GlobalFreight,-23,244,Single Order,Houston,8/11/20,8f2adadb-21da-45a8-a781-91d2468a03f0,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
16,14,Shipper,-23,-139,Single Order,San Francisco,6/15/21,adbb95a0-918d-46c5-b2c8-8c95a404ec8c,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
6,6,GlobalFreight,-127,10,Bulk Order,Salt Lake City,4/14/21,49ba5884-4ca5-4fd3-8aa1-1684e1a7e7d9,Air,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
14,13,MicroCarrier,-10,-299,Bulk Order,Houston,4/25/20,0c9c752e-0f68-4d68-9b8c-9c8d491ba5c6,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
11,12,BigBird,-39,94,Single Order,New York City,11/17/20,0c6b3771-da78-42e2-a911-64484568e14b,Air,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
13,11,BigBird,64,-132,Bulk Order,Seattle,1/10/21,2c4c8f30-5447-4399-b726-000944d80c13,Express,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
19,14,Shipper,290,-16,Single Order,Atlanta,11/28/21,adc9856f-02c1-46ac-9422-74f6ce7502fb,Standard,Late,1af4537b-5f8b-4d74-a9d1-97fe0955988e
6,6,MicroCarrier,108,10,Bulk Order,Salt Lake City,3/13/20,8be41f17-439e-44e3-8423-87f26268fd49,Express,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
15,14,GlobalFreight,97,-196,Bulk Order,New York City,12/4/21,cfabd975-0b69-4946-8fe2-7b42013c4a2d,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
17,16,BigBird,40,165,Single Order,New York City,10/7/20,cc4c0afe-d45d-415d-a140-b6492f01ab84,Ground,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
10,10,GlobalFreight,-25,114,Bulk Order,New York City,7/15/21,6574a358-3b34-48e0-a27b-a3c7db61aef1,Air,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
19,14,BigBird,17,-215,Single Order,Houston,3/25/21,557728e2-c071-4c56-b8df-c51e73649c9f,Standard,Late,1af4537b-5f8b-4d74-a9d1-97fe0955988e
14,14,GlobalFreight,-161,-35,Single Order,Chicago,2/21/20,c8c14d82-385b-4ab7-9986-f60024a7698a,Air,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
11,11,Shipper,-17,175,Bulk Order,Salt Lake City,10/3/21,586d939d-c88d-468c-ad02-54c786a8f44b,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
15,14,GlobalFreight,10,198,Bulk Order,Chicago,1/6/21,f7ed1e91-2bf4-42a8-98af-1517b1e24536,Ground,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
14,12,MicroCarrier,62,-182,Bulk Order,Chicago,11/14/21,a8ab8de8-7406-4537-b973-b9b0691e6476,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
14,14,Shipper,64,66,Single Order,Houston,7/28/20,31e5df51-b83b-4f6a-8abf-eb3ccb5b1001,Express,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
18,13,Shipper,45,174,Bulk Order,Seattle,5/28/21,45e60727-e992-4f9f-becb-f5564a9dc40f,Standard,Late,1af4537b-5f8b-4d74-a9d1-97fe0955988e
11,11,BigBird,58,-119,Bulk Order,Salt Lake City,1/5/21,56ef0fc5-5031-4e62-906a-07487416db02,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
22,15,Shipper,-147,-118,Single Order,San Francisco,2/10/21,10dfd143-98dc-450d-9f6e-061072ed1f1a,Air,Late,1af4537b-5f8b-4d74-a9d1-97fe0955988e
19,17,BigBird,20,440,Single Order,Seattle,4/29/20,ab4e5d53-f8ba-4b6e-9db0-d406f4c6575b,Ground,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
24,15,MicroCarrier,-207,8,Bulk Order,Chicago,1/11/21,cc753e54-b3d5-435c-ae34-806e570b03d1,Ground,Late,1af4537b-5f8b-4d74-a9d1-97fe0955988e
14,14,BigBird,-8,-102,Single Order,New York City,11/18/20,a6d89c7e-9cb7-4383-864a-355ec522f4d0,Air,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
10,10,GlobalFreight,154,-27,Bulk Order,New York City,11/20/20,3469cb29-96b0-4dca-9e64-f06303408e8f,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
14,13,BigBird,53,-214,Single Order,Atlanta,2/29/20,ac94ba2a-d2c9-4b94-bc3d-64e74a1eceb6,Express,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
22,14,MicroCarrier,-193,-8,Bulk Order,New York City,6/24/20,6baa9efe-22e5-4131-b7e3-fe23f111cb5f,Ground,Late,1af4537b-5f8b-4d74-a9d1-97fe0955988e
23,15,MicroCarrier,-125,45,Single Order,Houston,2/29/20,c6503f52-05ed-4d76-ac31-b6e724c340e4,Ground,Late,1af4537b-5f8b-4d74-a9d1-97fe0955988e
17,15,MicroCarrier,93,123,Single Order,Chicago,6/5/21,4527b4e9-1ccb-4da0-bcd2-8f7492807502,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
18,16,GlobalFreight,106,-82,Single Order,Seattle,10/17/20,1e9cf4cc-faba-4b55-a058-40ed0669a36f,Ground,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
13,13,MicroCarrier,142,14,Single Order,Seattle,12/17/20,d7753416-b448-4f49-845d-343bf8e1c088,Express,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
16,16,MicroCarrier,-33,131,Single Order,San Francisco,8/5/20,a4e3a409-70f9-4c64-9577-5cb377926025,Air,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
19,16,BigBird,-9,-315,Single Order,Chicago,5/2/20,2e63c9fe-e29d-446c-bff9-63a0c135ef4e,Ground,Late,1af4537b-5f8b-4d74-a9d1-97fe0955988e
12,12,Shipper,-92,47,Single Order,New York City,8/8/20,5495298c-0744-4f91-ad58-b08748a1e6f7,Express,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
14,14,Shipper,178,-31,Single Order,Las Vegas,9/27/20,f2127829-6bc1-4fb6-b7c9-b5717326a27a,Express,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
22,16,Shipper,-11,196,Bulk Order,San Francisco,5/30/20,7a357cbc-8361-49f1-9351-4f1f72800a21,Ground,Late,1af4537b-5f8b-4d74-a9d1-97fe0955988e
16,14,MicroCarrier,184,-82,Bulk Order,Las Vegas,3/25/21,b410bac5-b570-40e4-bccd-09e9eb5f86f4,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
16,17,BigBird,30,-96,Single Order,Seattle,10/24/20,6c04fb5d-17c7-4ce5-af91-e538f36b0f4a,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
19,16,MicroCarrier,148,59,Bulk Order,Las Vegas,11/6/20,af3cccae-ed30-4e91-af70-6a57ec174dd4,Ground,Late,1af4537b-5f8b-4d74-a9d1-97fe0955988e
18,14,GlobalFreight,30,-101,Single Order,New York City,2/8/20,fc3fdd41-c17b-4f1c-bf98-f4af79a8ae8e,Air,Late,1af4537b-5f8b-4d74-a9d1-97fe0955988e
12,12,MicroCarrier,-196,10,Single Order,New York City,12/16/21,b93b0b0f-41d3-4a71-b944-4b26d4d13582,Express,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
12,12,Shipper,-163,10,Bulk Order,Atlanta,6/19/21,cb0a9cbc-0050-4b9a-b6d5-3d04aa995814,Air,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
22,16,BigBird,208,50,Single Order,Houston,10/21/21,31687773-1443-49fc-b01f-739fe1131395,Ground,Late,1af4537b-5f8b-4d74-a9d1-97fe0955988e
13,14,Shipper,-59,78,Single Order,Chicago,5/11/21,8c1a4dca-1eaf-4238-aa89-705231f153b2,Standard,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
8,8,GlobalFreight,-10,212,Bulk Order,Salt Lake City,4/22/20,d5caf3d2-13e8-4732-811f-3b5a630661ee,Air,On Time,1af4537b-5f8b-4d74-a9d1-97fe0955988e
18,14,GlobalFreight,-20,-208,Bulk Order,Las Vegas,9/3/21,1a830409-285b-4318-b61e-2a9d3cd7cddf,Ground,Late,367477d5-c1a2-472b-9c3a-d016b3625a70
17,15,BigBird,163,13,Single Order,Houston,1/9/21,53c1652e-bfda-4cc0-a283-2b9b95373867,Standard,On Time,367477d5-c1a2-472b-9c3a-d016b3625a70
13,12,Shipper,-24,231,Bulk Order,Seattle,7/22/20,96e1905a-b63d-4ae9-9e8a-eb8e3f9cbfc8,Air,On Time,367477d5-c1a2-472b-9c3a-d016b3625a70
12,13,MicroCarrier,-61,61,Single Order,Houston,5/3/20,d62bea72-a1f2-4500-844d-696cb54c10b0,Air,On Time,367477d5-c1a2-472b-9c3a-d016b3625a70
17,13,GlobalFreight,9,-168,Bulk Order,Seattle,5/7/20,3412af6f-6199-44b3-a520-e6a2f0f0d410,Ground,Late,367477d5-c1a2-472b-9c3a-d016b3625a70
14,13,BigBird,-37,-231,Bulk Order,New York City,10/1/21,d2d31150-7e5c-446b-a04a-d62fede59cc7,Standard,On Time,367477d5-c1a2-472b-9c3a-d016b3625a70
16,15,Shipper,-74,-115,Bulk Order,Seattle,1/13/20,d4338383-f155-4d29-8246-e21c8f4b8e01,Ground,On Time,367477d5-c1a2-472b-9c3a-d016b3625a70
14,13,Shipper,98,118,Single Order,Houston,9/22/20,1b122caa-3ce9-4bca-a6f2-2a693f35969e,Air,On Time,367477d5-c1a2-472b-9c3a-d016b3625a70
8,9,GlobalFreight,-24,-153,Bulk Order,Salt Lake City,9/30/21,fed10baa-5b67-4287-9889-b31e1d5cc0ed,Standard,On Time,367477d5-c1a2-472b-9c3a-d016b3625a70
25,15,BigBird,-124,106,Single Order,Seattle,8/14/20,ca6a65c1-2848-4307-afb8-e5e088b7008c,Standard,Late,367477d5-c1a2-472b-9c3a-d016b3625a70
16,14,Shipper,20,-341,Bulk Order,Houston,2/27/21,b2a668b5-efc8-478b-aaf2-ab67d1553725,Ground,On Time,367477d5-c1a2-472b-9c3a-d016b3625a70
20,20,BigBird,163,29,Single Order,Chicago,10/4/20,74dc4282-25f4-4e00-bb8d-c63875c25831,Standard,On Time,367477d5-c1a2-472b-9c3a-d016b3625a70
10,11,GlobalFreight,-68,54,Bulk Order,Atlanta,8/19/21,9e49bea0-e498-4156-808c-663c5dc106ab,Express,On Time,367477d5-c1a2-472b-9c3a-d016b3625a70
8,8,GlobalFreight,40,49,Bulk Order,Salt Lake City,4/28/21,256837d8-39e1-4894-8eb2-f64211876e2c,Express,On Time,367477d5-c1a2-472b-9c3a-d016b3625a70
13,14,BigBird,200,-10,Single Order,Atlanta,11/13/20,edff2f89-6acd-45cd-b4c3-5770b34073e6,Express,On Time,367477d5-c1a2-472b-9c3a-d016b3625a70
13,13,Shipper,-96,-22,Single Order,Seattle,7/11/20,8b43441e-b29c-431c-b940-681936c896c8,Express,On Time,367477d5-c1a2-472b-9c3a-d016b3625a70
7,8,MicroCarrier,-61,-66,Bulk Order,Salt Lake City,1/18/21,d49c1020-afa3-4cc0-98c4-5dcaa609a648,Air,On Time,367477d5-c1a2-472b-9c3a-d016b3625a70
14,14,GlobalFreight,-8,-108,Single Order,Houston,7/22/21,e58361f5-c177-496b-8d37-0ddcbc49d1e9,Air,On Time,367477d5-c1a2-472b-9c3a-d016b3625a70
23,13,GlobalFreight,140,111,Single Order,New York City,10/26/21,85dadf20-9a2f-46bb-b6d7-301592066c3a,Air,Late,367477d5-c1a2-472b-9c3a-d016b3625a70
12,12,MicroCarrier,-31,138,Bulk Order,Las Vegas,3/17/20,77be2c3a-1627-4901-bcb5-561c219dc7cd,Air,On Time,367477d5-c1a2-472b-9c3a-d016b3625a70
16,16,MicroCarrier,-22,-148,Single Order,San Francisco,12/1/21,6f0997db-6769-4963-965d-7deec3a4f39e,Air,On Time,367477d5-c1a2-472b-9c3a-d016b3625a70
14,13,MicroCarrier,-164,-18,Bulk Order,Las Vegas,11/15/20,b0d6e3d4-d50a-48c2-9f30-aa95ab482c1f,Ground,On Time,367477d5-c1a2-472b-9c3a-d016b3625a70
