age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,deposit
40,entrepreneur,single,high.school,no,no,no,telephone,jun,fri,28,4,999,0,nonexistent,no
55,admin.,married,high.school,no,no,no,telephone,jul,wed,229,1,9,1,success,yes
28,admin.,single,high.school,no,no,no,telephone,jun,tue,132,5,999,0,nonexistent,no
50,admin.,married,university.degree,no,yes,no,cellular,nov,fri,169,1,999,0,nonexistent,no
32,admin.,married,professional.course,no,yes,no,cellular,oct,tue,435,1,999,0,nonexistent,yes
38,blue-collar,married,unknown,no,yes,no,telephone,may,mon,183,1,999,0,nonexistent,no
50,services,divorced,professional.course,no,yes,no,telephone,jun,fri,329,1,999,0,nonexistent,no
39,admin.,single,high.school,no,no,no,telephone,jun,wed,213,1,999,0,nonexistent,no
35,management,married,university.degree,no,no,no,cellular,aug,tue,186,1,999,0,nonexistent,no
58,retired,married,professional.course,unknown,yes,no,cellular,jul,fri,165,2,999,0,nonexistent,no
28,unknown,single,unknown,unknown,yes,no,telephone,jun,thu,169,1,999,0,nonexistent,no
33,admin.,married,high.school,no,yes,no,cellular,nov,wed,323,1,999,0,nonexistent,no
37,admin.,divorced,high.school,unknown,no,no,telephone,may,fri,99,8,999,0,nonexistent,no
21,student,single,high.school,no,yes,no,cellular,oct,fri,149,1,999,0,nonexistent,yes
53,management,married,university.degree,no,yes,no,cellular,aug,mon,342,3,999,0,nonexistent,no
35,admin.,single,university.degree,no,yes,no,cellular,jul,fri,141,2,999,0,nonexistent,no
34,technician,divorced,university.degree,no,no,no,cellular,nov,fri,316,3,999,0,nonexistent,yes
35,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,409,1,999,0,nonexistent,no
48,technician,married,high.school,unknown,yes,no,telephone,may,fri,42,3,999,0,nonexistent,no
53,technician,married,unknown,no,no,no,telephone,jun,thu,40,1,999,0,nonexistent,no
35,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,tue,523,1,999,1,failure,no
25,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,90,1,999,0,nonexistent,no
20,technician,single,unknown,no,no,no,cellular,jun,mon,441,1,999,0,nonexistent,yes
41,blue-collar,married,basic.6y,no,yes,no,telephone,nov,thu,713,6,999,0,nonexistent,no
29,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jun,wed,27,1,999,0,nonexistent,no
42,admin.,single,high.school,no,yes,no,cellular,jul,thu,154,4,999,0,nonexistent,no
31,admin.,single,university.degree,no,no,no,telephone,jun,fri,34,29,999,0,nonexistent,no
33,services,single,university.degree,no,no,no,cellular,may,fri,200,5,999,0,nonexistent,no
50,management,married,unknown,no,yes,no,telephone,jun,thu,1005,2,999,0,nonexistent,no
33,blue-collar,single,basic.9y,unknown,yes,yes,telephone,may,fri,97,1,999,0,nonexistent,no
37,technician,married,high.school,no,yes,no,telephone,jun,tue,398,4,999,0,nonexistent,no
55,technician,married,basic.6y,no,yes,no,telephone,may,tue,452,2,999,0,nonexistent,no
34,services,married,high.school,unknown,unknown,unknown,telephone,jun,fri,82,3,999,0,nonexistent,no
54,technician,single,university.degree,unknown,no,no,telephone,jun,thu,594,3,999,0,nonexistent,no
26,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,72,3,999,0,nonexistent,no
37,services,married,high.school,unknown,no,no,telephone,jun,thu,106,2,999,0,nonexistent,no
39,admin.,single,high.school,no,no,no,telephone,jun,mon,202,1,999,0,nonexistent,no
38,technician,married,university.degree,no,no,no,cellular,mar,tue,59,1,999,0,nonexistent,no
35,services,married,basic.9y,no,no,no,cellular,apr,thu,85,1,999,0,nonexistent,no
32,technician,single,professional.course,no,no,no,telephone,may,mon,118,2,999,0,nonexistent,no
39,services,married,high.school,no,no,no,telephone,jun,thu,227,1,999,0,nonexistent,no
46,technician,divorced,university.degree,no,no,no,cellular,jul,tue,199,8,999,0,nonexistent,no
63,retired,married,university.degree,no,yes,no,cellular,aug,mon,79,1,6,2,failure,no
56,management,married,professional.course,no,no,no,cellular,jul,wed,291,2,999,0,nonexistent,no
56,management,married,university.degree,no,yes,no,cellular,nov,tue,125,1,999,0,nonexistent,no
51,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,90,2,999,0,nonexistent,no
50,management,married,university.degree,no,yes,no,telephone,may,wed,383,1,999,0,nonexistent,no
54,blue-collar,married,high.school,no,yes,yes,telephone,jun,wed,26,7,999,0,nonexistent,no
49,management,married,university.degree,no,no,no,telephone,may,mon,27,1,999,0,nonexistent,no
40,admin.,married,high.school,unknown,no,no,telephone,jun,thu,89,6,999,0,nonexistent,no
31,unemployed,married,university.degree,no,yes,no,cellular,aug,thu,22,4,999,0,nonexistent,no
37,entrepreneur,married,basic.9y,no,unknown,unknown,cellular,jul,tue,268,2,999,0,nonexistent,no
33,admin.,single,university.degree,no,unknown,unknown,cellular,jun,thu,101,3,999,0,nonexistent,no
31,technician,married,high.school,no,yes,no,telephone,jul,fri,111,1,999,0,nonexistent,no
40,admin.,single,high.school,no,no,yes,telephone,may,thu,110,1,999,0,nonexistent,no
42,blue-collar,single,professional.course,no,no,no,cellular,nov,fri,249,4,999,0,nonexistent,no
54,services,married,basic.4y,no,no,no,cellular,aug,wed,211,1,999,0,nonexistent,no
54,admin.,single,university.degree,no,yes,no,cellular,nov,tue,119,1,999,1,failure,no
54,housemaid,divorced,basic.4y,no,yes,no,cellular,jul,mon,50,4,999,0,nonexistent,no
40,management,married,university.degree,unknown,yes,no,cellular,jul,mon,16,34,999,0,nonexistent,no
34,technician,married,professional.course,no,no,no,cellular,jul,wed,187,1,999,0,nonexistent,no
20,student,single,basic.9y,no,yes,no,cellular,mar,thu,267,2,999,0,nonexistent,no
48,admin.,married,university.degree,no,yes,no,telephone,may,tue,159,1,999,0,nonexistent,no
51,services,married,professional.course,unknown,no,no,cellular,may,thu,113,2,999,0,nonexistent,no
38,blue-collar,married,basic.6y,no,yes,no,cellular,nov,wed,448,1,999,0,nonexistent,no
59,retired,married,university.degree,unknown,no,yes,cellular,aug,fri,140,4,999,0,nonexistent,no
34,technician,married,university.degree,no,yes,no,telephone,oct,wed,5,1,999,0,nonexistent,no
33,self-employed,married,university.degree,no,yes,no,cellular,apr,thu,233,1,999,0,nonexistent,yes
47,blue-collar,married,high.school,no,unknown,unknown,cellular,aug,tue,153,10,999,0,nonexistent,no
32,services,married,basic.4y,unknown,no,no,cellular,jul,mon,891,4,999,0,nonexistent,yes
36,admin.,married,high.school,no,yes,no,telephone,may,fri,143,3,999,0,nonexistent,no
26,admin.,single,basic.9y,no,no,no,telephone,jun,fri,11,3,999,0,nonexistent,no
74,retired,married,high.school,no,no,no,cellular,aug,thu,174,1,999,0,nonexistent,no
29,blue-collar,single,unknown,no,no,no,telephone,may,fri,299,2,999,0,nonexistent,no
38,technician,married,university.degree,no,no,no,telephone,aug,mon,280,10,999,0,nonexistent,no
33,services,single,basic.6y,unknown,yes,yes,telephone,may,wed,19,8,999,1,failure,no
57,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,154,2,999,0,nonexistent,no
27,student,married,university.degree,no,no,no,cellular,jun,tue,59,1,999,1,failure,no
29,admin.,single,university.degree,unknown,no,no,cellular,aug,fri,97,2,999,0,nonexistent,no
35,technician,married,professional.course,no,no,no,cellular,jul,thu,126,4,999,0,nonexistent,no
53,technician,married,professional.course,no,no,no,cellular,aug,fri,136,1,999,0,nonexistent,no
42,self-employed,single,university.degree,no,yes,no,cellular,nov,mon,73,1,999,0,nonexistent,no
35,entrepreneur,married,high.school,no,no,no,telephone,may,fri,178,2,999,0,nonexistent,no
33,admin.,single,high.school,no,unknown,unknown,telephone,may,wed,137,4,999,0,nonexistent,no
32,blue-collar,married,basic.6y,no,yes,no,telephone,may,wed,245,2,999,0,nonexistent,no
43,entrepreneur,married,university.degree,unknown,yes,no,cellular,jul,tue,261,1,999,0,nonexistent,no
47,admin.,married,university.degree,no,unknown,unknown,cellular,aug,tue,225,2,999,0,nonexistent,no
31,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,122,1,999,1,failure,no
26,admin.,married,high.school,no,yes,yes,cellular,jul,tue,144,4,999,0,nonexistent,no
40,technician,single,professional.course,no,no,no,cellular,jul,fri,260,2,999,0,nonexistent,no
21,student,single,high.school,no,no,no,cellular,apr,mon,258,4,999,1,failure,no
54,unemployed,single,basic.6y,no,yes,yes,telephone,jun,mon,91,1,999,0,nonexistent,no
40,services,married,high.school,unknown,no,no,telephone,may,mon,255,1,999,0,nonexistent,no
40,entrepreneur,married,university.degree,no,no,no,cellular,jul,wed,94,4,999,0,nonexistent,no
52,admin.,married,basic.9y,no,yes,no,cellular,may,wed,38,2,999,1,failure,no
25,blue-collar,single,high.school,no,no,no,cellular,jul,mon,234,1,999,0,nonexistent,no
48,admin.,married,high.school,no,no,no,cellular,jul,fri,145,2,999,0,nonexistent,no
41,technician,married,professional.course,unknown,yes,no,telephone,may,mon,579,1,999,0,nonexistent,yes
47,self-employed,married,basic.9y,no,yes,no,cellular,aug,fri,146,1,999,0,nonexistent,no
42,blue-collar,married,basic.4y,unknown,no,no,cellular,apr,fri,264,1,999,1,failure,no
46,admin.,married,university.degree,no,yes,no,telephone,apr,wed,154,8,999,1,failure,no
53,admin.,married,high.school,no,no,no,telephone,jun,tue,138,2,999,0,nonexistent,no
35,admin.,single,basic.4y,unknown,no,no,telephone,may,wed,309,2,999,0,nonexistent,no
43,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,tue,180,1,999,0,nonexistent,no
32,admin.,divorced,high.school,no,yes,no,cellular,nov,mon,134,1,999,0,nonexistent,no
28,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,thu,6,8,999,0,nonexistent,no
28,admin.,married,university.degree,no,no,no,telephone,may,mon,52,3,999,0,nonexistent,no
32,housemaid,single,basic.4y,no,no,no,telephone,may,thu,477,1,999,0,nonexistent,no
31,admin.,married,high.school,no,no,no,cellular,jul,thu,293,1,999,0,nonexistent,no
32,services,married,professional.course,unknown,yes,no,cellular,aug,thu,160,7,999,0,nonexistent,no
49,blue-collar,married,basic.9y,no,no,no,telephone,jul,fri,235,1,999,0,nonexistent,no
36,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,56,1,999,1,failure,no
29,admin.,single,university.degree,no,yes,no,cellular,jul,fri,243,1,999,0,nonexistent,no
35,blue-collar,married,unknown,no,no,no,telephone,may,wed,128,2,999,0,nonexistent,no
41,admin.,married,high.school,no,no,yes,cellular,apr,mon,239,2,999,1,failure,no
52,housemaid,married,basic.6y,no,yes,no,cellular,aug,fri,268,1,999,0,nonexistent,no
49,blue-collar,single,basic.6y,unknown,yes,no,cellular,jul,thu,626,3,999,0,nonexistent,yes
31,blue-collar,married,basic.6y,no,yes,no,telephone,jun,wed,406,2,999,0,nonexistent,no
35,technician,married,unknown,unknown,yes,no,telephone,may,tue,175,3,999,0,nonexistent,no
47,housemaid,married,basic.4y,unknown,no,yes,cellular,aug,tue,41,1,999,0,nonexistent,no
33,services,married,basic.6y,no,yes,no,cellular,may,mon,72,4,999,0,nonexistent,no
39,unemployed,married,high.school,no,yes,no,telephone,may,fri,283,1,999,0,nonexistent,no
25,admin.,single,university.degree,no,yes,no,telephone,nov,mon,107,2,999,0,nonexistent,no
31,admin.,married,high.school,no,yes,yes,telephone,may,mon,286,2,999,0,nonexistent,no
29,services,married,high.school,no,yes,yes,cellular,jul,mon,151,2,999,0,nonexistent,no
27,technician,married,professional.course,no,no,yes,telephone,mar,tue,18,1,999,0,nonexistent,no
40,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,tue,1200,2,999,0,nonexistent,no
48,admin.,married,university.degree,unknown,yes,yes,cellular,aug,wed,523,1,999,0,nonexistent,no
45,admin.,married,high.school,no,yes,no,cellular,may,thu,182,2,999,1,failure,no
51,management,married,basic.4y,no,yes,no,telephone,jun,mon,124,2,999,0,nonexistent,no
47,technician,married,professional.course,unknown,no,yes,cellular,jul,tue,106,1,999,0,nonexistent,no
58,unemployed,married,basic.9y,no,yes,no,cellular,apr,thu,229,1,6,1,success,yes
42,technician,divorced,university.degree,no,yes,no,cellular,jul,fri,249,2,999,0,nonexistent,no
34,technician,married,professional.course,no,no,no,cellular,aug,fri,108,1,999,0,nonexistent,no
52,admin.,married,high.school,no,no,no,cellular,jul,fri,795,1,999,0,nonexistent,no
27,services,single,university.degree,no,no,no,cellular,jul,thu,55,2,999,0,nonexistent,no
41,admin.,divorced,high.school,no,yes,no,cellular,aug,fri,178,1,6,2,success,yes
28,admin.,married,university.degree,no,no,yes,cellular,jul,wed,690,1,999,0,nonexistent,yes
34,admin.,married,university.degree,no,no,no,cellular,nov,wed,134,1,3,3,success,no
54,housemaid,married,professional.course,no,no,no,telephone,oct,mon,1745,3,999,1,failure,no
52,admin.,married,professional.course,no,yes,yes,cellular,jul,tue,139,2,6,1,success,no
57,retired,married,professional.course,no,yes,no,telephone,aug,wed,96,4,999,0,nonexistent,no
60,blue-collar,married,basic.4y,no,yes,no,cellular,aug,thu,176,1,999,1,failure,no
36,technician,married,professional.course,no,no,no,cellular,may,wed,127,1,999,0,nonexistent,no
57,self-employed,married,university.degree,no,no,yes,cellular,jul,thu,1441,2,999,0,nonexistent,yes
56,unemployed,divorced,university.degree,unknown,yes,no,telephone,jun,tue,447,3,999,0,nonexistent,no
55,blue-collar,married,professional.course,no,yes,yes,cellular,may,fri,197,3,999,1,failure,no
38,blue-collar,single,high.school,no,no,no,cellular,may,fri,136,2,999,0,nonexistent,no
38,technician,single,university.degree,no,yes,no,cellular,jun,mon,737,6,999,0,nonexistent,yes
27,blue-collar,single,high.school,no,no,no,cellular,oct,tue,253,1,999,2,failure,yes
39,blue-collar,single,basic.9y,no,no,no,telephone,may,tue,650,3,999,0,nonexistent,yes
41,admin.,married,basic.9y,unknown,yes,no,telephone,jun,thu,85,2,999,0,nonexistent,no
36,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,thu,102,13,999,0,nonexistent,no
48,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,1208,3,999,0,nonexistent,yes
39,admin.,married,university.degree,no,no,no,cellular,jun,wed,2219,1,999,1,failure,no
25,student,single,university.degree,no,yes,no,cellular,apr,thu,92,1,999,1,failure,no
21,student,single,high.school,no,yes,no,cellular,apr,mon,110,3,999,0,nonexistent,no
29,admin.,single,university.degree,no,yes,no,cellular,nov,fri,190,1,999,0,nonexistent,no
48,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,333,1,999,0,nonexistent,no
47,self-employed,divorced,university.degree,no,no,no,cellular,mar,tue,261,1,999,0,nonexistent,yes
69,retired,married,basic.9y,no,yes,no,cellular,sep,wed,71,1,5,1,success,no
54,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,tue,781,5,999,0,nonexistent,no
41,management,married,unknown,unknown,no,no,telephone,may,tue,448,1,999,0,nonexistent,no
54,technician,married,high.school,no,no,no,cellular,jul,tue,422,8,999,0,nonexistent,no
35,technician,married,professional.course,no,no,yes,cellular,jul,thu,207,2,999,0,nonexistent,no
34,admin.,married,university.degree,no,yes,no,cellular,may,tue,88,3,999,1,failure,no
57,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,101,2,999,0,nonexistent,no
32,services,single,basic.6y,no,no,yes,telephone,may,tue,1205,1,999,0,nonexistent,yes
56,management,married,university.degree,no,no,no,telephone,jun,thu,403,5,999,0,nonexistent,no
38,student,single,university.degree,no,no,no,telephone,may,thu,619,4,999,0,nonexistent,no
46,management,married,basic.6y,no,yes,yes,telephone,may,mon,26,1,999,0,nonexistent,no
68,retired,divorced,professional.course,no,yes,no,cellular,oct,tue,418,2,999,0,nonexistent,yes
34,admin.,married,university.degree,no,no,no,telephone,may,wed,162,1,999,0,nonexistent,no
50,blue-collar,divorced,basic.9y,no,no,no,telephone,jul,wed,79,3,999,0,nonexistent,no
34,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,41,1,999,0,nonexistent,no
50,technician,divorced,professional.course,no,no,no,cellular,jul,fri,318,2,999,0,nonexistent,no
35,admin.,single,professional.course,no,yes,no,cellular,nov,fri,92,3,999,4,failure,no
52,self-employed,married,professional.course,unknown,no,yes,telephone,jun,wed,56,1,999,0,nonexistent,no
24,student,single,basic.9y,no,no,no,cellular,may,wed,133,1,999,0,nonexistent,no
25,admin.,single,high.school,no,yes,yes,cellular,may,fri,795,6,999,1,failure,no
39,technician,divorced,professional.course,no,yes,yes,cellular,aug,tue,80,2,999,0,nonexistent,no
52,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,186,6,999,0,nonexistent,no
50,admin.,married,university.degree,no,yes,no,cellular,dec,tue,410,3,999,0,nonexistent,yes
30,services,married,basic.9y,no,yes,no,cellular,nov,thu,326,1,999,0,nonexistent,no
62,technician,married,unknown,no,no,no,cellular,jul,mon,167,1,999,0,nonexistent,no
45,housemaid,married,basic.4y,unknown,no,no,cellular,aug,mon,463,14,999,0,nonexistent,no
56,management,married,professional.course,no,yes,no,cellular,may,mon,240,2,999,1,failure,no
41,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,mon,75,3,999,0,nonexistent,no
38,technician,married,professional.course,unknown,yes,no,telephone,may,tue,231,1,999,0,nonexistent,no
29,technician,single,high.school,no,no,no,telephone,may,mon,171,1,999,0,nonexistent,no
41,technician,divorced,university.degree,no,yes,no,cellular,aug,fri,366,2,6,3,success,yes
37,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,271,1,999,0,nonexistent,no
41,management,married,high.school,unknown,yes,no,cellular,may,tue,527,2,999,0,nonexistent,no
36,blue-collar,married,basic.4y,no,yes,no,cellular,nov,mon,279,1,999,0,nonexistent,no
53,self-employed,married,university.degree,no,no,no,cellular,jul,thu,568,3,999,0,nonexistent,no
47,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,543,3,999,0,nonexistent,no
36,admin.,married,unknown,unknown,yes,no,cellular,nov,thu,235,3,999,0,nonexistent,no
45,management,married,basic.9y,no,yes,no,cellular,nov,wed,363,1,999,0,nonexistent,no
28,blue-collar,married,high.school,no,unknown,unknown,cellular,may,tue,135,2,999,0,nonexistent,no
44,management,married,basic.6y,no,yes,no,cellular,mar,thu,53,3,999,0,nonexistent,no
